Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2016-09-20,WOCKPHARMA,EQ,890.65,893.9,933.5,892.0,909.9,911.35,918.03,3439284,315737266595000.0,81438,471153,0.13699999999999998
2016-09-21,WOCKPHARMA,EQ,911.35,916.0,928.0,868.15,889.9,891.45,895.8,3712868,332600175265000.0,77029,415295,0.1119
2016-09-22,WOCKPHARMA,EQ,891.45,906.25,911.9,894.65,895.1,898.6,901.19,1579150,142311631345000.0,38375,252888,0.16010000000000002
2016-09-23,WOCKPHARMA,EQ,898.6,897.6,906.45,880.1,885.5,883.95,892.42,987500,88126684450000.0,23398,211459,0.2141
2016-09-26,WOCKPHARMA,EQ,883.95,885.45,928.0,882.1,906.0,910.05,911.7,2920095,266225948905000.03,63215,478839,0.16399999999999998
2016-09-27,WOCKPHARMA,EQ,910.05,911.75,929.0,900.9,904.3,903.5,914.63,1677778,153455442585000.0,36063,219676,0.1309
2016-09-28,WOCKPHARMA,EQ,903.5,904.8,913.5,901.0,906.9,904.6,907.26,922473,83692727820000.0,19410,127478,0.13820000000000002
2016-09-29,WOCKPHARMA,EQ,904.6,912.8,945.0,855.0,868.0,863.9,901.22,4881165,439901438030000.0,92448,630789,0.1292
2016-09-30,WOCKPHARMA,EQ,863.9,869.85,888.95,862.55,880.0,878.35,875.36,2178162,190666564645000.0,42962,348157,0.1598
2016-10-03,WOCKPHARMA,EQ,878.35,889.9,907.45,885.3,894.05,896.0,897.33,1160319,104119356775000.0,25599,231533,0.1995
2016-10-04,WOCKPHARMA,EQ,896.0,921.0,937.0,897.0,923.1,920.4,919.84,3572596,328622663935000.0,77139,469732,0.1315
2016-10-05,WOCKPHARMA,EQ,920.4,922.4,924.95,910.0,912.0,912.9,914.54,896533,81991276490000.0,19854,126821,0.14150000000000001
2016-10-06,WOCKPHARMA,EQ,912.9,917.45,924.0,892.8,900.0,899.85,908.51,893209,81148959555000.0,21151,154081,0.17250000000000001
2016-10-07,WOCKPHARMA,EQ,899.85,903.7,909.8,885.15,893.25,894.25,899.38,836397,75223732885000.0,18672,110615,0.1323
2016-10-10,WOCKPHARMA,EQ,894.25,899.75,902.0,885.15,890.0,889.75,893.13,658456,58808953350000.0,14132,90811,0.1379
2016-10-13,WOCKPHARMA,EQ,889.75,888.5,889.0,867.1,875.0,875.25,876.83,783444,68694405020000.01,19455,159060,0.203
2016-10-14,WOCKPHARMA,EQ,875.25,879.0,886.45,873.45,875.5,876.0,878.93,504958,44382027275000.0,13016,93132,0.1844
2016-10-17,WOCKPHARMA,EQ,876.0,878.45,883.9,857.05,861.5,862.05,869.45,629533,54734593070000.01,14938,126215,0.2005
2016-10-18,WOCKPHARMA,EQ,862.05,866.9,879.45,866.5,874.0,872.7,871.83,627084,54671289120000.01,14130,110129,0.17559999999999998
2016-10-19,WOCKPHARMA,EQ,872.7,877.2,899.0,875.85,880.75,881.55,886.25,972956,86227742855000.0,22495,138025,0.1419
2016-10-20,WOCKPHARMA,EQ,881.55,887.55,890.0,876.6,878.0,879.6,882.85,539904,47665634825000.0,13296,95442,0.1768
2016-10-21,WOCKPHARMA,EQ,879.6,882.95,885.85,871.0,877.0,876.4,876.74,399042,34985777614999.996,10555,62718,0.1572
2016-10-24,WOCKPHARMA,EQ,876.4,880.0,898.9,872.8,884.65,885.05,887.2,738329,65504381360000.0,15290,142630,0.1932
2016-10-25,WOCKPHARMA,EQ,885.05,888.75,889.5,876.0,880.0,879.7,881.98,366624,32335555205000.0,7895,59152,0.1613
2016-10-26,WOCKPHARMA,EQ,879.7,870.0,881.7,860.35,862.1,863.75,869.26,427066,37123034655000.0,10706,119649,0.2802
2016-10-27,WOCKPHARMA,EQ,863.75,861.8,868.8,851.05,853.4,853.2,858.42,578798,49685159280000.0,14547,148220,0.2561
2016-10-28,WOCKPHARMA,EQ,853.2,854.6,878.2,850.1,869.0,868.85,864.8,840895,72720971275000.0,19035,109900,0.1307
2016-10-30,WOCKPHARMA,EQ,868.85,872.45,874.35,867.05,870.0,871.2,871.92,152624,13307640480000.0,3884,68859,0.4512
2016-11-01,WOCKPHARMA,EQ,871.2,873.95,892.5,872.05,881.0,880.0,883.26,1061466,93754945930000.0,19588,240083,0.2262
2016-11-02,WOCKPHARMA,EQ,880.0,870.2,870.2,845.8,849.0,848.8,857.36,696120,59682250629999.99,15648,197451,0.2836
2016-11-03,WOCKPHARMA,EQ,848.8,848.8,862.5,833.0,835.5,835.5,846.89,608593,51541097820000.0,15822,118727,0.19510000000000002
2016-11-04,WOCKPHARMA,EQ,835.5,834.0,834.0,792.0,797.0,797.55,808.55,1210592,97882054160000.0,28685,238729,0.1972
2016-11-07,WOCKPHARMA,EQ,797.55,810.0,823.5,806.7,814.0,811.45,815.38,556396,45367398515000.0,15650,96236,0.17300000000000001
2016-11-08,WOCKPHARMA,EQ,811.45,815.0,820.0,790.1,804.0,804.6,803.66,785974,63165300165000.0,20287,113733,0.14470000000000002
2016-11-09,WOCKPHARMA,EQ,804.6,724.15,805.0,688.15,791.9,790.1,765.02,1717471,131390722265000.02,44765,186366,0.1085
2016-11-10,WOCKPHARMA,EQ,790.1,812.0,822.5,805.45,814.95,813.85,815.22,674841,55014074229999.99,17678,138089,0.2046
2016-11-11,WOCKPHARMA,EQ,813.85,780.0,800.8,767.55,786.95,784.1,787.45,1214006,95596856040000.0,29377,138976,0.11449999999999999
2016-11-15,WOCKPHARMA,EQ,784.1,795.9,795.9,748.1,761.5,760.2,766.47,659981,50585405990000.0,18057,111986,0.1697
2016-11-16,WOCKPHARMA,EQ,760.2,778.7,780.0,736.95,740.0,741.15,758.82,762221,57838573895000.01,21073,146243,0.19190000000000002
2016-11-17,WOCKPHARMA,EQ,741.15,740.0,744.6,723.25,728.0,727.35,732.7,667805,48930277320000.0,19264,149467,0.2238
2016-11-18,WOCKPHARMA,EQ,727.35,731.0,741.5,725.0,731.0,730.75,734.4,598099,43924625100000.0,18887,79430,0.1328
2016-11-21,WOCKPHARMA,EQ,730.75,739.0,739.85,689.25,690.6,692.75,710.09,839902,59640716350000.0,23329,201526,0.2399
2016-11-22,WOCKPHARMA,EQ,692.75,698.9,703.0,683.05,690.5,689.2,691.39,784995,54273930154999.99,18679,124249,0.1583
2016-11-23,WOCKPHARMA,EQ,689.2,667.5,685.7,657.0,673.0,674.3,672.45,1890844,127150148040000.02,42574,219048,0.1158
2016-11-24,WOCKPHARMA,EQ,674.3,672.0,686.5,663.55,668.0,672.05,673.71,1412316,95149066945000.0,36370,400484,0.2836
2016-11-25,WOCKPHARMA,EQ,672.05,675.05,681.4,668.2,671.8,674.7,674.16,1523758,102725612245000.0,35585,589498,0.38689999999999997
2016-11-28,WOCKPHARMA,EQ,674.7,675.1,693.9,675.1,683.65,684.7,685.97,1064329,73009444145000.0,23943,176339,0.16570000000000001
2016-11-29,WOCKPHARMA,EQ,684.7,688.7,709.7,688.0,694.8,694.65,699.32,1401691,98022721955000.0,33246,209565,0.1495
2016-11-30,WOCKPHARMA,EQ,694.65,699.4,706.9,697.9,701.0,701.3,702.52,619708,43535561475000.0,15195,121134,0.1955
2016-12-01,WOCKPHARMA,EQ,701.3,705.0,721.0,700.1,706.8,704.4,710.59,1245443,88499336000000.0,27557,153717,0.1234
2016-12-02,WOCKPHARMA,EQ,704.4,703.4,710.0,690.0,694.9,693.15,699.75,682826,47780542970000.0,16271,125487,0.1838
2016-12-05,WOCKPHARMA,EQ,693.15,696.2,699.9,680.1,688.3,687.9,689.39,678677,46787132665000.0,16192,105110,0.1549
2016-12-06,WOCKPHARMA,EQ,687.9,689.0,700.65,689.0,693.8,693.85,695.39,563426,39180164105000.0,11742,72470,0.1286
2016-12-07,WOCKPHARMA,EQ,693.85,698.9,698.9,682.1,687.9,685.45,688.38,537400,36993618400000.0,11235,69489,0.1293
2016-12-08,WOCKPHARMA,EQ,685.45,690.0,695.8,686.45,692.0,692.55,691.86,402578,27852634750000.0,9506,72919,0.1811
2016-12-09,WOCKPHARMA,EQ,692.55,694.0,699.6,688.65,693.75,692.2,695.0,428507,29781199695000.0,9645,84855,0.198
2016-12-12,WOCKPHARMA,EQ,692.2,692.0,696.0,685.2,687.0,688.0,690.38,453237,31290717310000.004,9617,64156,0.1416
2016-12-13,WOCKPHARMA,EQ,688.0,689.0,694.9,688.0,689.05,690.1,690.92,310810,21474489800000.0,7092,54799,0.17629999999999998
2016-12-14,WOCKPHARMA,EQ,690.1,709.95,722.5,697.0,700.0,700.6,712.93,2478982,176735205900000.0,53176,251805,0.10160000000000001
2016-12-15,WOCKPHARMA,EQ,700.6,694.0,703.75,690.5,693.5,693.4,696.52,607224,42294285525000.0,12872,86198,0.142
2016-12-16,WOCKPHARMA,EQ,693.4,696.0,696.9,680.1,683.3,684.55,687.52,554393,38115725260000.0,13578,121569,0.2193
2016-12-19,WOCKPHARMA,EQ,684.55,686.4,691.0,681.0,682.0,682.75,685.21,394541,27034532295000.0,9590,71107,0.1802
2016-12-20,WOCKPHARMA,EQ,682.75,698.9,703.75,677.25,685.4,683.3,691.2,1205789,83343881000000.0,25076,165848,0.1375
2016-12-21,WOCKPHARMA,EQ,683.3,686.6,688.4,666.0,669.0,669.05,678.02,679604,46078374840000.0,13554,129027,0.18989999999999999
2016-12-22,WOCKPHARMA,EQ,669.05,665.0,669.0,655.3,666.0,662.3,660.18,705432,46570884835000.0,17246,108955,0.1545
2016-12-23,WOCKPHARMA,EQ,662.3,663.0,672.45,656.75,662.3,661.9,663.42,621618,41239502965000.0,12975,87878,0.1414
2016-12-26,WOCKPHARMA,EQ,661.9,659.85,659.9,632.0,632.35,636.2,643.23,676133,43490819845000.0,16799,162536,0.2404
2016-12-27,WOCKPHARMA,EQ,636.2,634.0,645.0,627.2,639.9,640.6,636.91,603646,38446826345000.0,13846,106179,0.1759
2016-12-28,WOCKPHARMA,EQ,640.6,640.4,655.0,639.9,645.95,646.25,648.05,652966,42315212190000.0,14355,106312,0.16280000000000003
2016-12-29,WOCKPHARMA,EQ,646.25,647.0,653.0,641.6,651.35,648.4,645.71,583273,37662262975000.0,12273,114867,0.19690000000000002
2016-12-30,WOCKPHARMA,EQ,648.4,652.0,672.0,652.0,656.0,657.75,662.2,1680575,111288137284999.98,24112,741081,0.441
2017-01-02,WOCKPHARMA,EQ,657.75,660.95,671.0,658.05,665.15,666.4,663.86,579123,38445683570000.0,12901,97246,0.1679
2017-01-03,WOCKPHARMA,EQ,666.4,668.9,678.8,663.05,667.55,666.35,672.21,815838,54841162270000.01,18242,129270,0.1585
2017-01-04,WOCKPHARMA,EQ,666.35,650.0,671.0,640.65,664.6,665.6,659.62,1544872,101902280040000.0,29563,143785,0.0931
2017-01-05,WOCKPHARMA,EQ,665.6,667.0,676.5,662.9,672.1,673.45,670.47,707388,47427959000000.0,15007,109747,0.1551
2017-01-06,WOCKPHARMA,EQ,673.45,702.0,727.9,698.0,708.4,710.9,715.66,6490308,464487955400000.0,122000,456785,0.0704
2017-01-09,WOCKPHARMA,EQ,710.9,710.95,713.9,691.05,699.0,698.5,702.36,1149917,80765749235000.0,24020,197246,0.17149999999999999
2017-01-10,WOCKPHARMA,EQ,698.5,702.0,707.8,695.05,697.9,699.4,701.16,763097,53504995495000.0,17827,152179,0.19940000000000002
2017-01-11,WOCKPHARMA,EQ,699.4,707.0,708.0,694.0,696.0,696.85,699.95,915687,64093866770000.01,25651,192881,0.21059999999999998
2017-01-12,WOCKPHARMA,EQ,696.85,687.9,691.4,680.15,685.95,686.15,686.12,939629,64469719629999.99,22930,189960,0.2022
2017-01-13,WOCKPHARMA,EQ,686.15,688.9,699.8,687.05,694.1,695.6,694.3,743643,51630763960000.0,15832,129555,0.17420000000000002
2017-01-16,WOCKPHARMA,EQ,695.6,693.0,693.9,685.5,689.4,688.3,689.66,380925,26270845150000.0,7629,72861,0.1913
2017-01-17,WOCKPHARMA,EQ,688.3,690.95,694.5,679.05,682.8,683.6,685.34,581194,39831421025000.0,12126,154855,0.2664
2017-01-18,WOCKPHARMA,EQ,683.6,685.9,696.9,683.8,691.9,690.95,690.04,554997,38297088345000.0,11227,96432,0.17379999999999998
2017-01-19,WOCKPHARMA,EQ,690.95,694.0,694.45,682.1,685.0,685.35,687.3,318280,21875301280000.0,7636,68680,0.2158
2017-01-20,WOCKPHARMA,EQ,685.35,685.0,691.5,675.0,676.8,676.65,682.06,538267,36713022685000.0,13617,98684,0.1833
2017-01-23,WOCKPHARMA,EQ,676.65,675.0,675.0,656.0,672.85,670.75,669.42,399129,26718444585000.0,9801,63656,0.1595
2017-01-24,WOCKPHARMA,EQ,670.75,674.15,687.75,670.45,682.4,682.45,680.1,624783,42491303575000.0,12560,91709,0.1468
2017-01-25,WOCKPHARMA,EQ,682.45,660.0,671.95,657.25,660.9,661.5,665.19,1403499,93358971690000.0,28121,297162,0.21170000000000003
2017-01-27,WOCKPHARMA,EQ,661.5,664.7,672.75,662.0,668.5,668.5,667.73,698209,46621563780000.0,15117,112281,0.1608
2017-01-30,WOCKPHARMA,EQ,668.5,668.0,676.0,661.35,663.0,663.85,667.14,474651,31665864370000.0,11367,104521,0.2202
2017-01-31,WOCKPHARMA,EQ,663.85,664.4,666.95,645.2,646.1,647.4,653.48,649803,42463453350000.0,14098,204854,0.3153
2017-02-01,WOCKPHARMA,EQ,647.4,647.4,647.75,634.25,640.0,641.6,640.64,600972,38500536270000.0,14145,120036,0.1997
2017-02-02,WOCKPHARMA,EQ,641.6,640.85,671.4,639.65,664.0,665.1,657.99,1291502,84979087675000.0,25838,284773,0.2205
2017-02-03,WOCKPHARMA,EQ,665.1,668.0,699.95,666.3,685.95,686.5,682.84,1704447,116386626290000.02,33771,326707,0.1917
2017-02-06,WOCKPHARMA,EQ,686.5,693.0,731.0,688.0,715.0,714.5,713.06,4001841,285354853120000.0,73466,784331,0.196
2017-02-07,WOCKPHARMA,EQ,714.5,719.0,724.9,699.25,702.95,703.15,712.21,1314296,93606062325000.0,26076,208023,0.1583
2017-02-08,WOCKPHARMA,EQ,703.15,702.0,705.7,684.0,688.0,689.05,692.38,960910,66531474379999.99,19166,243401,0.25329999999999997
2017-02-09,WOCKPHARMA,EQ,689.05,691.9,698.95,675.0,684.5,685.4,687.68,783095,53851777000000.0,15127,166297,0.21239999999999998
2017-02-10,WOCKPHARMA,EQ,685.4,688.55,695.0,678.0,685.6,686.95,688.0,715081,49197559205000.0,14553,126307,0.1766
2017-02-13,WOCKPHARMA,EQ,686.95,690.0,691.45,666.55,669.2,671.6,675.26,819190,55316698370000.01,16601,210276,0.25670000000000004
2017-02-14,WOCKPHARMA,EQ,671.6,670.2,677.95,668.35,668.6,670.95,673.19,548017,36891752295000.0,11259,97060,0.1771
2017-02-15,WOCKPHARMA,EQ,670.95,668.6,672.55,656.1,659.15,659.5,662.91,586073,38851227155000.0,12171,135654,0.23149999999999998
2017-02-16,WOCKPHARMA,EQ,659.5,662.2,688.8,660.4,684.0,684.15,674.94,982576,66318358975000.0,21101,193199,0.1966
2017-02-17,WOCKPHARMA,EQ,684.15,689.5,713.8,684.75,699.0,700.05,702.43,2369526,166443251835000.0,44228,412191,0.174
2017-02-20,WOCKPHARMA,EQ,700.05,703.2,723.0,700.1,716.0,715.0,714.8,1648765,117852946865000.02,41129,341627,0.2072
2017-02-21,WOCKPHARMA,EQ,715.0,715.95,728.8,704.0,720.0,720.45,716.47,1323269,94808214035000.0,25600,319442,0.2414
2017-02-22,WOCKPHARMA,EQ,720.45,724.1,724.1,697.0,710.0,711.35,709.97,1147597,81475866230000.0,22908,253172,0.2206
2017-02-23,WOCKPHARMA,EQ,711.35,711.0,722.7,702.0,708.0,704.6,711.3,933611,66407625829999.99,19035,185320,0.1985
2017-02-27,WOCKPHARMA,EQ,704.6,707.95,773.5,705.0,757.0,760.55,751.32,6096664,458056266685000.06,124768,946214,0.1552
2017-02-28,WOCKPHARMA,EQ,760.55,761.85,771.0,746.25,754.0,752.3,760.25,2490232,189320889470000.0,46701,405250,0.1627
2017-03-01,WOCKPHARMA,EQ,752.3,756.1,770.0,745.5,748.55,750.0,759.69,1503792,114241191334999.98,29880,260980,0.17350000000000002
2017-03-02,WOCKPHARMA,EQ,750.0,717.0,729.0,701.0,712.65,713.65,717.29,5324812,381944913545000.0,95979,613565,0.1152
2017-03-03,WOCKPHARMA,EQ,713.65,712.2,725.4,706.0,721.6,720.85,719.88,1378493,99234938905000.0,25254,239372,0.1736
2017-03-06,WOCKPHARMA,EQ,720.85,721.0,750.0,714.3,736.55,737.25,737.55,2301644,169758692715000.0,44672,341174,0.1482
2017-03-07,WOCKPHARMA,EQ,737.25,740.5,753.4,726.45,736.0,737.4,742.12,1422486,105566049075000.0,28234,146861,0.1032
2017-03-08,WOCKPHARMA,EQ,737.4,718.7,749.95,711.0,738.0,739.0,735.28,3788353,278549701575000.0,68166,219498,0.0579
2017-03-09,WOCKPHARMA,EQ,739.0,736.8,746.95,726.45,730.7,731.1,738.3,1372244,101313389195000.0,26799,162157,0.1182
2017-03-10,WOCKPHARMA,EQ,731.1,738.5,741.9,723.25,725.5,726.35,732.54,794867,58227227770000.01,14091,126475,0.1591
2017-03-14,WOCKPHARMA,EQ,726.35,745.0,745.0,727.35,729.5,730.65,733.93,1264144,92778936270000.0,28709,345890,0.2736
2017-03-15,WOCKPHARMA,EQ,730.65,733.9,741.45,732.15,733.9,735.2,736.44,607762,44757747425000.0,10242,164474,0.2706
2017-03-16,WOCKPHARMA,EQ,735.2,741.0,759.45,737.5,745.0,746.3,750.54,1608199,120701943150000.0,30747,272756,0.1696
2017-03-17,WOCKPHARMA,EQ,746.3,753.0,758.7,736.4,741.95,743.2,747.85,995677,74461667480000.0,20229,159837,0.1605
2017-03-20,WOCKPHARMA,EQ,743.2,743.2,752.35,741.0,746.15,746.4,747.12,735224,54930296725000.0,13910,141155,0.192
2017-03-21,WOCKPHARMA,EQ,746.4,749.75,749.8,721.5,726.95,727.1,731.6,979091,71630134680000.0,20257,225192,0.23
2017-03-22,WOCKPHARMA,EQ,727.1,730.0,747.0,726.0,729.0,730.85,735.26,1568958,115358456234999.98,32263,197743,0.126
2017-03-23,WOCKPHARMA,EQ,730.85,734.4,741.95,724.0,727.25,727.2,732.64,747318,54751570529999.99,20839,183421,0.2454
2017-03-24,WOCKPHARMA,EQ,727.2,731.0,734.0,716.0,721.5,718.85,725.27,811000,58819268585000.0,20941,193479,0.2386
2017-03-27,WOCKPHARMA,EQ,718.85,720.65,726.0,713.1,719.0,718.0,718.65,629844,45263644720000.0,13853,115483,0.1834
2017-03-28,WOCKPHARMA,EQ,718.0,721.6,735.0,720.0,734.0,732.45,730.23,1048956,76598131730000.0,19058,236876,0.2258
2017-03-29,WOCKPHARMA,EQ,732.45,739.85,742.9,722.5,725.0,725.05,731.48,840960,61514501829999.99,13768,255206,0.30350000000000005
2017-03-30,WOCKPHARMA,EQ,725.05,727.85,734.45,724.6,728.0,726.5,728.36,1242541,90501468440000.0,15222,608081,0.4894
2017-03-31,WOCKPHARMA,EQ,726.5,729.0,731.4,717.0,718.0,719.25,723.12,511652,36998337685000.0,10419,174317,0.3407
2017-04-03,WOCKPHARMA,EQ,719.25,723.5,773.95,721.0,766.0,765.7,758.3,4519799,342738080605000.0,81898,829555,0.18350000000000002
2017-04-05,WOCKPHARMA,EQ,765.7,771.1,784.5,760.55,766.0,766.8,772.75,1734623,134042641680000.0,35732,345059,0.19890000000000002
2017-04-06,WOCKPHARMA,EQ,766.8,766.0,774.0,753.05,763.25,763.4,762.77,707055,53932225575000.0,14011,86533,0.12240000000000001
2017-04-07,WOCKPHARMA,EQ,763.4,759.0,788.65,755.2,761.0,762.9,773.96,2089616,161728216360000.0,40544,307513,0.1472
2017-04-10,WOCKPHARMA,EQ,762.9,767.0,773.0,759.55,762.5,763.3,765.03,542677,41516430520000.0,10320,85273,0.15710000000000002
2017-04-11,WOCKPHARMA,EQ,763.3,764.2,778.9,762.0,773.0,773.95,772.1,920047,71036422105000.0,20152,217372,0.23629999999999998
2017-04-12,WOCKPHARMA,EQ,773.95,772.4,775.9,756.1,767.05,766.65,764.74,611970,46799794595000.0,12769,80526,0.1316
2017-04-13,WOCKPHARMA,EQ,766.65,771.0,776.1,760.4,761.05,762.55,768.08,610032,46855234990000.0,11571,85000,0.1393
2017-04-17,WOCKPHARMA,EQ,762.55,763.0,767.45,750.0,750.65,752.15,758.01,519185,39354792360000.0,10663,81063,0.1561
2017-04-18,WOCKPHARMA,EQ,752.15,755.0,767.55,743.6,747.0,746.8,757.24,534875,40502837665000.0,12467,62997,0.1178
2017-04-19,WOCKPHARMA,EQ,746.8,748.1,754.0,741.25,746.0,744.75,747.73,380801,28473513680000.0,8097,52989,0.1392
2017-04-20,WOCKPHARMA,EQ,744.75,748.4,753.5,740.45,746.0,746.2,746.24,369252,27554943525000.0,7879,38408,0.10400000000000001
2017-04-21,WOCKPHARMA,EQ,746.2,750.0,751.0,735.0,740.75,740.2,742.94,461995,34323277030000.0,9348,66825,0.1446
2017-04-24,WOCKPHARMA,EQ,740.2,743.0,743.05,727.0,732.0,732.45,733.98,442780,32499047050000.0,10044,65389,0.1477
2017-04-25,WOCKPHARMA,EQ,732.45,735.0,742.5,732.0,734.55,735.35,737.05,454416,33492896285000.004,9824,67903,0.1494
2017-04-26,WOCKPHARMA,EQ,735.35,736.0,742.0,721.05,725.65,724.85,731.49,577681,42256826695000.0,12405,121854,0.2109
2017-04-27,WOCKPHARMA,EQ,724.85,727.0,736.15,711.0,712.85,715.95,722.7,723371,52278215925000.0,12888,240731,0.33280000000000004
2017-04-28,WOCKPHARMA,EQ,715.95,716.8,724.7,710.35,718.0,718.9,718.79,484555,34829106895000.0,9898,95195,0.19649999999999998
2017-05-02,WOCKPHARMA,EQ,718.9,720.0,727.75,708.0,710.5,710.75,718.46,463793,33321440545000.0,9792,101727,0.2193
2017-05-03,WOCKPHARMA,EQ,710.75,712.0,717.95,705.0,705.5,707.35,709.99,427672,30364190500000.0,9161,84085,0.1966
2017-05-04,WOCKPHARMA,EQ,707.35,710.8,727.4,702.0,714.15,714.25,716.38,941154,67422427560000.0,20163,151443,0.16090000000000002
2017-05-05,WOCKPHARMA,EQ,714.25,690.0,697.45,679.0,680.35,683.95,689.19,1646344,113465078840000.02,30349,289591,0.1759
2017-05-08,WOCKPHARMA,EQ,683.95,685.0,689.0,672.2,677.7,677.65,679.8,630238,42843830945000.0,14304,133088,0.21120000000000003
2017-05-09,WOCKPHARMA,EQ,677.65,680.9,684.8,673.55,678.0,678.0,679.27,392158,26638237085000.0,9264,69538,0.1773
2017-05-10,WOCKPHARMA,EQ,678.0,678.8,687.0,677.95,679.8,680.25,681.61,576822,39316992485000.0,10691,133677,0.23170000000000002
2017-05-11,WOCKPHARMA,EQ,680.25,683.7,694.2,681.15,683.8,684.55,686.8,568966,39076496665000.0,12201,82648,0.14529999999999998
2017-05-12,WOCKPHARMA,EQ,684.55,687.0,687.8,668.45,675.3,674.7,676.22,422577,28575631335000.004,8520,81655,0.1932
2017-05-15,WOCKPHARMA,EQ,674.7,678.0,680.2,670.8,677.0,676.8,675.51,281311,19002851570000.0,6631,49154,0.1747
2017-05-16,WOCKPHARMA,EQ,676.8,679.8,688.0,674.0,677.9,679.8,680.42,385993,26263558830000.0,8190,65597,0.1699
2017-05-17,WOCKPHARMA,EQ,679.8,680.4,684.0,674.45,679.45,678.65,678.85,270989,18396152750000.0,6427,53537,0.19760000000000003
2017-05-18,WOCKPHARMA,EQ,678.65,670.0,677.0,665.3,666.5,667.3,671.34,307576,20648837615000.0,8043,55008,0.1788
2017-05-19,WOCKPHARMA,EQ,667.3,667.35,674.25,656.0,657.95,657.8,663.59,365521,24255515960000.0,7862,68867,0.1884
2017-05-22,WOCKPHARMA,EQ,657.8,659.5,662.8,637.5,639.05,640.85,648.02,369855,23967406555000.0,8899,90160,0.2438
2017-05-23,WOCKPHARMA,EQ,640.85,640.8,642.95,607.6,612.0,615.25,617.9,706800,43672943550000.0,16871,154105,0.218
2017-05-24,WOCKPHARMA,EQ,615.25,616.0,619.45,580.1,582.85,583.55,598.73,892294,53423935090000.0,19700,219198,0.2457
2017-05-25,WOCKPHARMA,EQ,583.55,580.8,581.0,557.55,579.5,574.7,570.07,914026,52106186095000.0,19684,164996,0.18050000000000002
2017-05-26,WOCKPHARMA,EQ,574.7,579.8,594.9,573.7,586.1,584.9,584.96,765652,44787255080000.0,15296,147997,0.1933
2017-05-29,WOCKPHARMA,EQ,584.9,588.0,637.15,562.6,604.0,604.5,610.12,2943057,179561852820000.0,57631,194266,0.066
2017-05-30,WOCKPHARMA,EQ,604.5,604.8,624.75,602.1,614.5,613.5,615.55,1101102,67778544670000.01,21721,134049,0.1217
2017-05-31,WOCKPHARMA,EQ,613.5,616.0,631.4,613.1,621.0,619.8,622.5,959362,59720627515000.0,20524,124025,0.1293
2017-06-01,WOCKPHARMA,EQ,619.8,622.0,636.0,619.35,626.4,625.05,628.32,708768,44533090065000.0,16538,119011,0.1679
2017-06-02,WOCKPHARMA,EQ,625.05,631.15,632.95,622.1,625.85,627.45,627.63,467938,29369136239999.996,9851,74357,0.1589
2017-06-05,WOCKPHARMA,EQ,627.45,627.0,634.5,622.2,627.0,627.4,627.8,407405,25576746930000.0,7564,63383,0.15560000000000002
2017-06-06,WOCKPHARMA,EQ,627.4,628.0,630.45,608.2,613.0,614.45,615.9,574628,35391155640000.0,10753,77736,0.1353
