Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2016-08-24,RELIANCE,EQ,1010.45,1011.7,1021.95,1011.0,1021.25,1020.5,1017.13,1993153,202729112405000.0,67902,1397697,0.7012
2016-08-25,RELIANCE,EQ,1020.5,1021.2,1029.0,1009.0,1013.95,1012.7,1017.92,3419775,348106852470000.0,82485,2198395,0.6428
2016-08-26,RELIANCE,EQ,1012.7,1017.9,1030.8,1014.6,1026.6,1027.9,1024.82,2203465,225815195469999.97,79842,1221216,0.5542
2016-08-29,RELIANCE,EQ,1027.9,1027.25,1059.75,1026.1,1059.3,1057.45,1046.1,3701495,387213305460000.0,90569,1772992,0.479
2016-08-30,RELIANCE,EQ,1057.45,1062.0,1068.5,1053.0,1064.75,1066.4,1062.92,4153522,441485572120000.0,118180,2695150,0.6489
2016-08-31,RELIANCE,EQ,1066.4,1064.9,1074.0,1047.0,1047.9,1060.0,1063.92,5324960,566532490665000.0,210357,3748267,0.7039
2016-09-01,RELIANCE,EQ,1060.0,1053.0,1072.75,1025.7,1028.05,1029.2,1050.52,9742454,1023462698890000.0,193607,3773071,0.3873
2016-09-02,RELIANCE,EQ,1029.2,1031.1,1032.55,1002.3,1013.0,1013.35,1013.84,6428814,651781969765000.0,133004,3431902,0.5338
2016-09-06,RELIANCE,EQ,1013.35,1019.9,1025.0,1015.0,1021.7,1019.9,1019.3,2631091,268186144630000.03,73178,1244935,0.4732
2016-09-07,RELIANCE,EQ,1019.9,1022.0,1027.05,1013.05,1017.0,1017.65,1019.15,2954995,301159062815000.0,87614,1549467,0.5244
2016-09-08,RELIANCE,EQ,1017.65,1023.05,1035.95,1020.2,1034.0,1033.4,1030.87,2790196,287633314530000.0,90566,1624638,0.5822999999999999
2016-09-09,RELIANCE,EQ,1033.4,1035.0,1049.9,1030.0,1041.5,1044.55,1042.48,3490441,363870784610000.0,69385,1393681,0.3993
2016-09-12,RELIANCE,EQ,1044.55,1030.4,1056.0,1029.15,1046.95,1046.5,1046.99,7699800,806159546855000.0,101157,3561932,0.4626
2016-09-14,RELIANCE,EQ,1046.5,1048.0,1059.0,1040.9,1043.0,1044.75,1049.2,4252754,446199159945000.0,95815,2122901,0.49920000000000003
2016-09-15,RELIANCE,EQ,1044.75,1047.0,1070.2,1047.0,1064.8,1065.0,1055.37,7170885,756797004120000.0,64639,3435092,0.479
2016-09-16,RELIANCE,EQ,1065.0,1067.0,1093.85,1059.1,1072.9,1075.55,1080.3,8988926,971071135304999.9,151282,5125328,0.5702
2016-09-19,RELIANCE,EQ,1075.55,1072.55,1088.0,1071.0,1083.0,1082.4,1080.96,3812324,412098436925000.0,81518,2274111,0.5965
