Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2018-04-19,BHEL,EQ,87.85,88.1,88.95,87.05,88.4,88.45,87.93,2755814,24232307865000.0,10952,702048,0.2548
2018-04-20,BHEL,EQ,88.45,88.0,90.2,88.0,89.35,89.35,89.28,5246399,46837547130000.0,16933,1795324,0.3422
2018-04-23,BHEL,EQ,89.35,89.65,90.45,89.05,89.2,89.3,89.7,3518684,31561478125000.0,12908,1148634,0.3264
2018-04-24,BHEL,EQ,89.3,89.0,90.1,88.0,88.45,88.35,89.12,3858977,34390505639999.996,11939,1423401,0.3689
2018-04-25,BHEL,EQ,88.35,88.3,88.7,85.05,85.25,85.8,86.92,3114416,27069721064999.996,12273,960523,0.3084
2018-04-26,BHEL,EQ,85.8,85.2,87.25,84.5,86.35,86.35,86.25,8861347,76428669565000.0,27077,3847784,0.43420000000000003
2018-04-27,BHEL,EQ,86.35,86.45,87.25,86.2,86.9,86.85,86.77,3181023,27602008970000.0,12635,1161605,0.3652
2018-04-30,BHEL,EQ,86.85,87.1,88.6,87.1,87.75,87.8,87.84,2236471,19645648285000.0,10603,587985,0.2629
2018-05-02,BHEL,EQ,87.8,89.2,89.5,87.35,87.85,87.85,88.37,5551848,49063426075000.0,24124,1689408,0.3043
2018-05-03,BHEL,EQ,87.85,87.0,88.3,85.25,85.5,85.55,86.53,3633182,31439106555000.0,18362,988090,0.272
2018-05-04,BHEL,EQ,85.55,85.55,85.75,83.85,84.3,84.25,84.78,2669546,22633478095000.0,11484,761745,0.2853
2018-05-07,BHEL,EQ,84.25,84.5,84.95,83.4,84.3,84.35,84.32,2720386,22939138185000.0,11345,988865,0.36350000000000005
2018-05-08,BHEL,EQ,84.35,84.55,84.9,82.65,83.6,83.3,83.54,5198731,43428676045000.0,19307,2290417,0.44060000000000005
2018-05-09,BHEL,EQ,83.3,83.6,84.65,83.25,83.7,83.6,83.88,2871177,24082742345000.0,11713,980030,0.34130000000000005
2018-05-10,BHEL,EQ,83.6,83.8,84.35,80.05,80.55,80.6,81.72,9908099,80972669660000.0,24906,5440989,0.5491
2018-05-11,BHEL,EQ,80.6,81.15,82.15,80.3,80.5,80.65,81.04,7155264,57982736575000.0,17832,3392386,0.47409999999999997
2018-05-14,BHEL,EQ,80.65,80.65,81.25,77.55,77.9,77.75,78.98,5204961,41109361995000.0,34076,1924372,0.3697
2018-05-15,BHEL,EQ,77.75,78.4,81.4,77.75,78.0,78.1,79.59,7839753,62397210865000.0,29705,2186021,0.2788
2018-05-16,BHEL,EQ,78.1,77.5,79.85,76.6,79.15,79.3,78.41,4031284,31610414405000.0,21154,858678,0.21300000000000002
2018-05-17,BHEL,EQ,79.3,79.85,80.9,78.9,79.45,79.25,79.9,7601441,60734152454999.99,22965,4002285,0.5265
2018-05-18,BHEL,EQ,79.25,79.45,79.65,76.0,76.4,76.4,77.75,3786274,29436520314999.996,16796,1120086,0.2958
2018-05-21,BHEL,EQ,76.4,76.45,76.8,74.65,75.0,75.05,75.38,3693657,27842197150000.0,20727,1305960,0.3536
2018-05-22,BHEL,EQ,75.05,75.1,76.75,75.1,76.2,76.05,75.88,3384044,25678564985000.0,17010,963032,0.2846
2018-05-23,BHEL,EQ,76.05,76.1,76.6,75.1,75.25,75.3,75.83,2520715,19114541440000.0,11978,721857,0.2864
2018-05-24,BHEL,EQ,75.3,75.7,75.95,73.7,75.2,74.85,74.72,3612011,26989207364999.996,14396,844655,0.2338
2018-05-25,BHEL,EQ,74.85,75.2,75.65,74.55,75.1,75.05,75.04,3855315,28930303970000.0,18305,1707367,0.4429
2018-05-28,BHEL,EQ,75.05,75.3,79.6,75.3,79.45,79.25,77.91,7542068,58760368704999.99,24554,2134228,0.28300000000000003
2018-05-29,BHEL,EQ,79.25,79.85,86.85,79.55,83.5,83.45,83.94,63943559,536716767820000.0,205372,7703647,0.12050000000000001
2018-05-30,BHEL,EQ,83.45,81.7,86.1,80.2,82.65,83.0,84.03,36540757,307054172800000.0,115506,4972410,0.1361
2018-05-31,BHEL,EQ,83.0,83.4,84.95,82.35,83.55,83.65,83.59,16494380,137882873745000.0,52647,5214646,0.3161
2018-06-01,BHEL,EQ,83.65,83.55,83.55,80.0,80.2,80.35,81.52,9306243,75861977675000.0,27007,2916763,0.3134
2018-06-04,BHEL,EQ,80.35,80.5,80.9,74.7,75.3,75.25,77.32,14237353,110081800545000.0,40553,4534327,0.3185
2018-06-05,BHEL,EQ,75.25,75.25,75.3,72.65,73.45,73.15,73.62,12195205,89777444185000.0,47074,2577506,0.2114
2018-06-06,BHEL,EQ,73.15,73.0,75.1,73.0,74.8,74.6,74.06,8982847,66527679629999.99,32994,2201437,0.2451
2018-06-07,BHEL,EQ,74.6,75.05,76.5,75.0,76.25,76.35,75.98,6290061,47790607985000.0,22670,1495035,0.2377
2018-06-08,BHEL,EQ,76.35,76.1,77.9,75.25,77.2,77.55,76.89,7174973,55168881135000.0,25285,1330052,0.18539999999999998
2018-06-11,BHEL,EQ,77.55,78.1,78.75,77.1,77.2,77.45,78.02,5338391,41650495040000.0,22207,1570229,0.29410000000000003
2018-06-12,BHEL,EQ,77.45,77.3,78.7,76.5,78.25,78.3,77.67,5710082,44350513965000.0,25098,1313344,0.23
2018-06-13,BHEL,EQ,78.3,78.85,79.5,77.8,78.15,78.05,78.66,5538985,43570617725000.0,22691,1044544,0.1886
2018-06-14,BHEL,EQ,78.05,78.0,78.0,75.65,76.05,76.0,76.33,6087770,46465327250000.0,20299,1966065,0.32299999999999995
2018-06-15,BHEL,EQ,76.0,75.95,76.8,74.5,75.15,75.15,75.47,6690135,50489377040000.0,31779,2122424,0.3172
2018-06-18,BHEL,EQ,75.15,75.0,76.45,73.85,75.9,75.95,75.1,5643821,42386055525000.0,22582,1011395,0.17920000000000003
2018-06-19,BHEL,EQ,75.95,75.6,76.45,74.05,74.4,74.4,75.04,6199993,46523897240000.0,33021,1717549,0.277
2018-06-20,BHEL,EQ,74.4,74.75,75.5,74.1,75.1,74.9,74.79,5077061,37970946320000.0,20517,1078982,0.2125
2018-06-21,BHEL,EQ,74.9,75.65,76.65,75.0,75.0,75.45,75.88,8314390,63086269375000.0,30480,1736115,0.20879999999999999
2018-06-22,BHEL,EQ,75.45,75.1,75.5,74.2,74.85,75.0,74.93,4637036,34743296700000.0,28096,983981,0.2122
2018-06-25,BHEL,EQ,75.0,75.0,75.4,73.05,73.35,73.35,73.9,6350796,46933573130000.0,27973,1677716,0.26420000000000005
2018-06-26,BHEL,EQ,73.35,73.35,73.9,72.7,73.2,73.25,73.38,4605005,33790668450000.0,20096,956455,0.2077
2018-06-27,BHEL,EQ,73.25,73.4,73.75,70.45,71.1,71.0,71.64,6965052,49900895630000.0,30152,1889634,0.2713
2018-06-28,BHEL,EQ,71.0,70.9,71.95,69.1,70.3,69.75,70.41,8756324,61655448554999.99,29574,2988348,0.34130000000000005
2018-06-29,BHEL,EQ,69.75,71.05,72.35,70.55,71.85,71.75,71.47,10374286,74143314355000.0,41861,4044446,0.3899
2018-07-02,BHEL,EQ,71.75,72.0,72.4,70.2,71.1,71.2,71.09,4014364,28536919630000.0,15930,1017561,0.2535
2018-07-03,BHEL,EQ,71.2,70.95,70.95,69.45,70.0,70.0,70.14,5861611,41110580655000.0,22610,1729920,0.29510000000000003
2018-07-04,BHEL,EQ,70.0,70.0,70.4,68.55,69.15,69.2,69.47,5266760,36585858070000.0,19577,1457065,0.2767
2018-07-05,BHEL,EQ,69.2,69.1,69.25,67.6,67.9,67.8,68.2,6354035,43335006180000.0,20156,1943713,0.3059
2018-07-06,BHEL,EQ,67.8,68.0,71.15,67.9,70.2,70.35,69.88,8393741,58652476835000.0,32211,1915501,0.22820000000000001
2018-07-09,BHEL,EQ,70.35,70.95,71.3,69.65,70.35,70.1,70.49,4641051,32714884280000.0,17000,1739096,0.3747
2018-07-10,BHEL,EQ,70.1,70.4,71.9,70.25,71.6,71.55,71.24,4466996,31824991355000.0,17486,1103088,0.2469
2018-07-11,BHEL,EQ,71.55,71.4,72.5,70.35,70.65,70.85,71.22,5264754,37494594895000.0,17592,1594935,0.3029
2018-07-12,BHEL,EQ,70.85,71.3,71.75,68.75,68.8,69.25,70.05,5791016,40567519125000.0,21940,1510375,0.2608
2018-07-13,BHEL,EQ,69.25,69.55,69.6,66.85,67.0,67.15,67.71,6688598,45287455955000.0,23915,2630870,0.3933
2018-07-16,BHEL,EQ,67.15,67.15,67.25,64.6,65.1,65.0,65.76,5498218,36156230570000.0,21922,1869571,0.34
2018-07-17,BHEL,EQ,65.0,65.5,68.3,64.45,68.05,68.05,67.1,7675970,51508831660000.0,29716,1869191,0.24350000000000002
2018-07-18,BHEL,EQ,68.05,68.1,68.55,65.25,66.45,66.55,66.45,5743139,38164979095000.0,18600,1173205,0.2043
2018-07-19,BHEL,EQ,66.55,66.95,67.75,65.45,66.2,66.15,66.48,4872954,32394722075000.0,16885,1083044,0.2223
2018-07-20,BHEL,EQ,66.15,66.3,68.2,65.9,67.75,67.5,67.05,5073743,34018544895000.0,19540,995321,0.1962
2018-07-23,BHEL,EQ,67.5,67.75,69.9,67.05,69.5,69.5,68.67,5048661,34669178180000.0,21219,1109242,0.2197
2018-07-24,BHEL,EQ,69.5,69.55,73.9,69.3,73.7,73.45,72.41,14241131,103113607140000.0,55279,4203572,0.2952
2018-07-25,BHEL,EQ,73.45,73.95,78.35,70.8,71.4,71.65,74.38,47859275,355999871150000.0,143412,7340443,0.1534
2018-07-26,BHEL,EQ,71.65,71.95,72.4,70.3,70.7,70.7,71.22,13088082,93217540010000.0,36546,2601103,0.19870000000000002
2018-07-27,BHEL,EQ,70.7,71.0,72.1,70.5,71.2,71.15,71.3,5959511,42493129980000.0,20825,1130481,0.18969999999999998
2018-07-30,BHEL,EQ,71.15,71.4,73.6,71.25,73.3,73.3,72.89,9169279,66836291465000.0,30274,2972702,0.32420000000000004
2018-07-31,BHEL,EQ,73.3,73.5,74.5,72.55,73.9,74.05,73.69,9110753,67140853315000.0,36315,2492662,0.2736
2018-08-01,BHEL,EQ,74.05,74.3,74.65,72.8,73.5,73.55,73.63,7218091,53148147595000.0,24359,2881059,0.39909999999999995
2018-08-02,BHEL,EQ,73.55,73.45,74.7,72.75,73.55,73.7,73.69,5908968,43541760350000.0,20356,1112583,0.1883
2018-08-03,BHEL,EQ,73.7,74.0,74.6,73.65,74.05,74.0,74.08,4949579,36665982490000.0,15212,1131622,0.2286
2018-08-06,BHEL,EQ,74.0,74.3,75.85,74.25,75.2,75.05,75.19,6672395,50172807920000.0,24747,2319760,0.34770000000000006
2018-08-07,BHEL,EQ,75.05,75.45,75.45,72.7,73.45,73.45,73.86,5763228,42567335295000.0,19970,1646875,0.2858
2018-08-08,BHEL,EQ,73.45,73.45,74.3,72.8,73.5,73.55,73.5,3694645,27153919289999.996,13274,547110,0.1481
2018-08-09,BHEL,EQ,73.55,73.55,75.1,73.2,74.5,74.5,74.39,3849977,28639831735000.004,12657,896401,0.2328
2018-08-10,BHEL,EQ,74.5,74.5,74.9,72.55,73.05,73.2,73.5,3550580,26097365330000.0,12625,716643,0.2018
2018-08-13,BHEL,EQ,73.2,72.8,73.75,72.0,72.6,72.6,72.88,3555510,25914279100000.0,15045,923504,0.2597
2018-08-14,BHEL,EQ,72.6,72.9,73.15,71.95,72.2,72.25,72.48,2812094,20380953935000.0,11491,688922,0.245
2018-08-16,BHEL,EQ,72.25,72.0,73.7,71.7,72.45,72.6,72.87,4576252,33347883185000.004,16301,1594078,0.3483
2018-08-17,BHEL,EQ,72.6,73.0,74.6,72.7,74.0,73.85,73.6,5001845,36813772105000.0,17199,1412727,0.2824
2018-08-20,BHEL,EQ,73.85,74.6,75.4,74.4,75.15,75.0,74.87,4923730,36865247755000.0,18369,1599649,0.3249
2018-08-21,BHEL,EQ,75.0,75.5,76.5,75.1,75.45,75.5,75.69,5001773,37860057440000.0,19649,1382634,0.27640000000000003
2018-08-23,BHEL,EQ,75.5,75.3,75.9,73.3,73.8,73.9,74.19,4221464,31319366160000.004,19356,1043608,0.2472
2018-08-24,BHEL,EQ,73.9,73.9,80.8,73.15,80.1,80.2,78.4,31797538,249307614625000.0,96393,5058095,0.1591
2018-08-27,BHEL,EQ,80.2,80.95,81.25,79.05,80.0,79.95,80.11,13621490,109125507570000.0,43611,1631314,0.1198
2018-08-28,BHEL,EQ,79.95,80.1,80.75,76.55,77.6,77.7,78.41,10860282,85160003265000.0,33279,2566503,0.23629999999999998
2018-08-29,BHEL,EQ,77.7,77.65,82.65,77.0,80.55,80.65,80.97,20108730,162823675645000.0,62533,3167477,0.1575
2018-08-30,BHEL,EQ,80.65,80.6,81.9,80.0,81.2,80.85,80.94,9498914,76886288935000.0,27407,1637096,0.1723
2018-08-31,BHEL,EQ,80.85,81.2,82.2,79.1,80.7,80.6,80.53,8388264,67549317875000.0,29215,1378105,0.1643
2018-09-03,BHEL,EQ,80.6,81.0,82.9,80.8,81.9,81.75,81.87,9935832,81348870800000.0,26053,2277246,0.22920000000000001
2018-09-04,BHEL,EQ,81.75,81.85,81.9,77.3,79.25,78.7,79.27,8166498,64735687254999.99,26568,2306390,0.2824
2018-09-05,BHEL,EQ,78.7,78.5,80.3,75.35,80.3,78.95,77.79,13213861,102797152000000.0,35174,2111532,0.1598
2018-09-06,BHEL,EQ,78.95,80.15,82.35,78.7,81.35,81.4,80.77,11046623,89226743525000.0,41462,1466195,0.13269999999999998
2018-09-07,BHEL,EQ,81.4,81.4,83.3,78.3,78.85,79.35,80.66,14671712,118340568840000.02,38936,5337947,0.3638
2018-09-10,BHEL,EQ,79.35,79.0,79.95,77.3,77.7,77.75,78.39,6815427,53428168605000.0,30055,1443703,0.2118
2018-09-11,BHEL,EQ,77.75,77.35,78.4,76.05,76.85,77.1,77.18,10091442,77887203785000.0,42114,2130403,0.2111
2018-09-12,BHEL,EQ,77.1,77.1,77.7,74.8,75.25,75.1,76.12,9414455,71658809060000.0,30255,2619959,0.2783
2018-09-14,BHEL,EQ,75.1,75.55,78.2,75.55,76.9,77.05,77.0,10398967,80069297865000.0,32199,2862882,0.27530000000000004
2018-09-17,BHEL,EQ,77.05,76.8,76.8,75.6,76.05,76.15,76.24,3755063,28629469145000.0,16413,683308,0.182
2018-09-18,BHEL,EQ,76.15,76.25,76.75,72.8,73.8,73.85,74.41,8685643,64629940675000.0,26346,2820476,0.3247
2018-09-19,BHEL,EQ,73.85,75.0,75.4,73.85,75.0,74.85,74.69,6108676,45628223300000.0,22855,1369769,0.2242
2018-09-21,BHEL,EQ,74.85,76.0,76.0,67.5,71.9,71.5,72.63,11280098,81927753050000.0,40673,3552868,0.315
2018-09-24,BHEL,EQ,71.5,72.5,72.5,69.5,70.35,70.55,70.53,4974635,35084123795000.0,16834,942548,0.1895
2018-09-25,BHEL,EQ,70.55,70.0,72.7,69.4,71.7,71.65,71.03,7388125,52479555795000.0,28354,1677934,0.22710000000000002
2018-09-26,BHEL,EQ,71.65,72.0,72.85,71.75,72.15,72.15,72.22,3739806,27009386845000.0,14421,614653,0.16440000000000002
2018-09-27,BHEL,EQ,72.15,72.2,73.0,69.8,70.75,71.1,71.37,7884479,56272219415000.0,25010,2959416,0.3753
2018-09-28,BHEL,EQ,71.1,71.2,71.45,67.75,68.55,68.5,69.15,7062306,48832723755000.0,23183,1659787,0.23500000000000001
2018-10-01,BHEL,EQ,68.5,68.4,71.45,66.35,71.2,71.1,68.74,7191129,49428402535000.0,23345,1340566,0.1864
2018-10-03,BHEL,EQ,71.1,71.9,76.35,70.6,73.3,73.5,74.12,16456814,121976683905000.0,66911,3719009,0.226
2018-10-04,BHEL,EQ,73.5,72.45,74.9,72.1,73.0,73.5,73.57,10444564,76845734930000.0,38053,3191083,0.3055
2018-10-05,BHEL,EQ,73.5,72.8,74.0,69.75,70.35,70.4,72.28,9385085,67838268970000.01,45402,3282757,0.3498
2018-10-08,BHEL,EQ,70.4,69.95,71.0,67.95,69.55,69.6,69.44,9132523,63411862590000.0,50839,2258062,0.24730000000000002
2018-10-09,BHEL,EQ,69.6,69.75,71.5,68.1,70.1,70.25,69.93,7821977,54701983660000.0,45188,1323689,0.16920000000000002
2018-10-10,BHEL,EQ,70.25,70.9,74.65,70.5,74.15,74.15,72.99,7848645,57287825020000.01,28366,1358856,0.1731
2018-10-11,BHEL,EQ,74.15,71.55,74.9,71.05,73.1,73.3,73.2,6359958,46556429135000.0,30210,1350690,0.21239999999999998
2018-10-12,BHEL,EQ,73.3,74.1,76.45,74.0,74.8,75.15,75.43,7655675,57748755204999.99,28728,1481710,0.1935
2018-10-15,BHEL,EQ,75.15,75.4,76.7,73.85,76.1,75.85,75.39,5209684,39278249030000.0,19722,610692,0.11720000000000001
2018-10-16,BHEL,EQ,75.85,76.0,76.7,75.55,76.25,76.2,76.15,4799630,36550948885000.0,26292,1572867,0.32770000000000005
2018-10-17,BHEL,EQ,76.2,77.0,77.65,73.55,73.85,74.15,75.95,7900337,60001031125000.0,23688,1901117,0.24059999999999998
2018-10-19,BHEL,EQ,74.15,73.55,75.2,72.6,73.8,73.5,73.73,5638133,41568272270000.0,19582,968199,0.17170000000000002
2018-10-22,BHEL,EQ,73.5,74.05,75.2,72.65,73.95,73.95,73.89,5188175,38336893030000.0,15572,751940,0.1449
2018-10-23,BHEL,EQ,73.95,75.0,76.05,72.85,74.35,73.85,74.49,13765726,102545109185000.0,38464,4952398,0.35979999999999995
2018-10-24,BHEL,EQ,73.85,75.25,76.45,73.9,76.25,75.95,75.16,8048611,60496853865000.0,30871,1590968,0.1977
2018-10-25,BHEL,EQ,75.95,74.9,76.5,69.25,69.9,70.25,71.85,46914007,337090955625000.0,113640,16556336,0.3529
2018-10-26,BHEL,EQ,70.25,71.0,71.05,67.25,67.4,67.5,68.56,26351665,180671127360000.0,84792,8757867,0.3323
2018-10-29,BHEL,EQ,67.5,68.35,68.45,66.55,68.05,67.95,67.66,16596499,112283847190000.02,55895,6524531,0.3931
2018-10-30,BHEL,EQ,67.95,68.25,69.95,68.0,69.25,69.15,69.03,17763932,122630826865000.02,64314,7481324,0.42119999999999996
2018-10-31,BHEL,EQ,69.15,69.25,69.5,67.6,68.85,68.75,68.43,18658155,127684905240000.02,58958,8616268,0.4618
2018-11-01,BHEL,EQ,68.75,69.2,70.75,69.2,70.45,70.2,70.23,18514431,130034100145000.0,48387,8477130,0.4579
2018-11-02,BHEL,EQ,70.2,70.95,73.95,70.75,73.35,73.0,72.73,25054634,182227055805000.0,57409,10543971,0.4208
2018-11-05,BHEL,EQ,73.0,71.45,71.45,69.3,70.05,70.0,70.14,12435322,87221141925000.0,35528,4068431,0.3272
2018-11-06,BHEL,EQ,70.0,70.1,71.1,69.0,69.2,69.3,69.88,9397104,65670159940000.0,26279,3204343,0.341
2018-11-07,BHEL,EQ,69.3,69.95,69.95,69.45,69.7,69.7,69.71,1121760,7819268059999.999,5658,580885,0.5178
2018-11-09,BHEL,EQ,69.7,69.75,70.4,69.2,69.95,70.0,69.85,5825050,40687307735000.0,22199,1751174,0.3006
2018-11-12,BHEL,EQ,70.0,70.0,70.55,68.5,68.7,68.9,69.56,8027643,55840320445000.01,27795,2853467,0.3555
2018-11-13,BHEL,EQ,68.9,68.7,69.45,67.8,68.8,68.7,68.68,5492697,37722465780000.0,20909,1047559,0.1907
2018-11-14,BHEL,EQ,68.7,68.8,69.2,65.7,66.2,66.05,66.7,17411472,116129788815000.02,61084,7610672,0.43710000000000004
2018-11-15,BHEL,EQ,66.05,66.1,67.7,65.1,66.85,66.85,66.59,12196075,81208581640000.0,40929,3032237,0.2486
2018-11-16,BHEL,EQ,66.85,67.0,67.05,65.65,66.65,66.75,66.38,8934462,59310475829999.99,34857,3199359,0.35810000000000003
2018-11-19,BHEL,EQ,66.75,66.8,68.35,66.8,68.05,68.0,67.77,6923682,46921131730000.0,26321,2367465,0.3419
2018-11-20,BHEL,EQ,68.0,67.9,68.05,66.95,67.4,67.4,67.48,11370903,76736320950000.0,30356,7309321,0.6428
2018-11-21,BHEL,EQ,67.4,67.8,67.8,65.9,66.7,66.6,66.62,8588079,57214094940000.0,29144,3489689,0.40630000000000005
2018-11-22,BHEL,EQ,66.6,66.85,67.35,65.85,66.05,66.15,66.57,8808101,58638114810000.0,26053,3550763,0.4031
2018-11-26,BHEL,EQ,66.15,66.2,67.15,65.5,67.05,67.0,66.65,7523888,50150312960000.0,41489,2753802,0.36600000000000005
2018-11-27,BHEL,EQ,67.0,66.4,68.1,66.3,67.15,67.0,67.13,9725050,65283250410000.0,28805,4864938,0.5002000000000001
2018-11-28,BHEL,EQ,67.0,67.1,67.25,66.35,67.0,67.0,66.74,8965627,59835507890000.0,21944,4865845,0.5427000000000001
2018-11-29,BHEL,EQ,67.0,67.2,68.8,65.7,68.7,68.2,67.42,10339738,69710781970000.01,24362,4310165,0.4169
2018-11-30,BHEL,EQ,68.2,68.75,70.35,66.15,68.2,68.15,68.0,123227256,837884070460000.0,123936,85762660,0.696
2018-12-03,BHEL,EQ,68.15,68.8,71.3,67.4,70.5,70.85,69.89,16129731,112726162475000.0,43398,4253410,0.2637
2018-12-04,BHEL,EQ,70.85,70.15,71.4,69.65,70.35,70.5,70.5,7323826,51629601325000.0,19678,1775259,0.24239999999999998
2018-12-05,BHEL,EQ,70.5,69.75,70.25,66.1,66.45,66.45,67.54,21703542,146584751405000.0,50425,10199148,0.46990000000000004
2018-12-06,BHEL,EQ,66.45,66.35,66.6,65.05,65.7,65.65,65.73,13418588,88202589195000.0,36561,4843032,0.36090000000000005
2018-12-07,BHEL,EQ,65.65,65.8,66.75,64.35,65.85,65.95,65.71,10787228,70884619955000.0,37077,2327148,0.2157
2018-12-10,BHEL,EQ,65.95,65.0,65.4,62.6,63.1,62.95,63.75,13939033,88860295425000.0,36668,6932184,0.49729999999999996
2018-12-11,BHEL,EQ,62.95,62.05,65.5,61.7,64.95,64.6,63.8,21465276,136957280455000.0,56304,6343583,0.29550000000000004
2018-12-12,BHEL,EQ,64.6,65.0,66.95,64.6,66.35,66.35,65.92,9954488,65624518845000.01,34831,3618735,0.36350000000000005
2018-12-13,BHEL,EQ,66.35,66.9,67.7,66.3,66.7,66.75,67.06,8670196,58143812360000.0,25244,2833654,0.3268
2018-12-14,BHEL,EQ,66.75,66.5,67.9,65.8,66.5,66.6,66.92,6485337,43398618555000.0,19225,1260624,0.19440000000000002
2018-12-17,BHEL,EQ,66.6,66.7,68.45,66.5,67.65,67.7,67.62,8413741,56892456785000.0,22839,2723229,0.3237
2018-12-18,BHEL,EQ,67.7,67.65,70.15,67.3,70.0,69.9,69.54,17072720,118731003530000.0,50065,5306056,0.31079999999999997
2018-12-19,BHEL,EQ,69.9,70.2,71.0,69.4,70.0,70.1,70.28,10669275,74984558275000.0,36330,2955203,0.277
2018-12-20,BHEL,EQ,70.1,69.8,71.0,69.25,70.7,70.55,70.39,6354028,44726541040000.0,21436,1241269,0.1954
2018-12-21,BHEL,EQ,70.55,71.8,71.9,69.4,69.75,69.85,70.38,15851379,111559673355000.0,43438,5777884,0.36450000000000005
2018-12-24,BHEL,EQ,69.85,70.05,73.0,69.5,71.1,71.25,71.45,22943907,163930862885000.0,56530,8345529,0.36369999999999997
2018-12-26,BHEL,EQ,71.25,70.7,71.85,69.25,71.5,71.55,70.8,13578782,96139395160000.0,45223,5229050,0.3851
2018-12-27,BHEL,EQ,71.55,72.0,72.4,69.75,69.85,70.0,70.47,22742988,160278692530000.0,34233,14312579,0.6293
2018-12-28,BHEL,EQ,70.0,70.05,72.4,70.05,72.2,72.05,71.76,9774725,70146029850000.0,28070,2933188,0.30010000000000003
2018-12-31,BHEL,EQ,72.05,72.3,73.5,72.2,73.0,73.1,73.02,7130426,52065917260000.0,28029,1572192,0.2205
2019-01-01,BHEL,EQ,73.1,73.75,73.95,72.8,73.75,73.8,73.49,6440421,47328608090000.0,21312,972389,0.151
2019-01-02,BHEL,EQ,73.8,73.4,74.8,72.45,72.75,73.0,73.63,8615103,63434943485000.0,28628,1288334,0.1495
2019-01-03,BHEL,EQ,73.0,73.0,73.0,70.4,70.7,70.75,71.65,8083906,57919593379999.99,25943,1645836,0.2036
2019-01-04,BHEL,EQ,70.75,70.8,71.85,70.05,71.8,71.4,70.87,20439249,144854750860000.0,43945,9409049,0.46030000000000004
2019-01-07,BHEL,EQ,71.4,72.0,72.95,71.75,72.0,72.25,72.41,8163279,59112097795000.01,26975,2843935,0.34840000000000004
2019-01-08,BHEL,EQ,72.25,72.1,72.25,71.0,71.3,71.35,71.44,7453809,53246313670000.0,22696,3166308,0.42479999999999996
2019-01-09,BHEL,EQ,71.35,71.8,71.9,69.7,70.1,70.25,70.62,7124203,50313549270000.0,21065,1973357,0.277
2019-01-10,BHEL,EQ,70.25,70.25,70.5,68.7,68.8,68.85,69.36,7810193,54172475754999.99,26260,2924497,0.3744
2019-01-11,BHEL,EQ,68.85,69.35,69.35,68.1,68.3,68.55,68.59,7359392,50477092125000.0,27138,2005849,0.2726
2019-01-14,BHEL,EQ,68.55,68.75,68.75,67.5,67.8,67.8,67.95,4735962,32180852189999.996,17489,826348,0.1745
2019-01-15,BHEL,EQ,67.8,68.1,68.8,67.8,68.45,68.35,68.27,5007754,34186511064999.996,15397,1319729,0.2635
